trip_distance,is_weekend,is_holiday,congestion_surcharge_dummy,airport_fee_dummy,duration_sec
0.68,0,0,1,0,233.0
2.33,0,0,1,0,607.0
1.71,0,0,1,0,607.0
20.98,0,0,0,1,2628.0
10.2,0,0,1,0,1088.0
1.85,0,0,1,0,687.0
0.78,0,0,1,0,166.0
0.74,0,0,1,0,176.0
0.77,0,0,1,0,273.0
0.9,0,0,1,0,233.0
1.82,0,0,1,0,475.0
1.2,0,0,1,0,310.0
3.91,0,0,1,0,858.0
3.1,0,0,1,0,891.0
18.56,0,0,1,0,1468.0
3.31,0,0,1,0,909.0
1.52,0,0,1,0,497.0
2.01,0,0,0,1,194.0
0.98,0,0,1,0,211.0
3.08,0,0,1,0,873.0
4.91,0,0,1,0,1296.0
1.13,0,0,1,0,330.0
1.1,0,0,1,0,417.0
3.52,0,0,1,0,831.0
5.17,0,0,1,0,1047.0
7.21,0,0,1,1,941.0
0.6,0,0,1,0,235.0
1.07,0,0,1,0,472.0
16.88,0,0,1,0,1842.0
1.03,0,0,1,0,484.0
19.7,0,0,1,0,1450.0
0.89,0,0,1,0,226.0
0.9,0,0,1,0,214.0
2.26,0,0,1,0,560.0
4.14,0,0,1,0,1181.0
0.9,0,0,1,0,256.0
1.12,0,0,1,0,234.0
3.6,0,0,1,0,538.0
2.64,0,0,1,0,654.0
8.4,0,0,1,0,1618.0
1.31,0,0,1,0,449.0
0.68,0,0,1,0,355.0
1.47,0,0,1,0,515.0
1.62,0,0,1,0,420.0
21.48,0,0,1,0,2198.0
3.36,0,0,1,0,741.0
1.41,0,0,1,0,455.0
2.01,0,0,1,0,453.0
4.22,0,0,1,0,1067.0
2.47,0,0,1,0,607.0
1.56,0,0,1,0,437.0
7.5,0,0,0,0,1563.0
1.3,0,0,1,0,338.0
1.65,0,0,1,0,579.0
1.61,0,0,1,0,537.0
1.81,0,0,1,0,275.0
1.3,0,0,1,0,326.0
2.24,0,0,1,0,396.0
1.76,0,0,1,0,588.0
0.58,0,0,1,0,338.0
1.97,0,0,1,0,636.0
5.17,0,0,1,0,1425.0
1.41,0,0,1,0,316.0
9.5,0,0,0,1,1494.0
1.6,0,0,1,0,454.0
3.19,0,0,1,0,945.0
3.0,0,0,1,0,943.0
0.31,0,0,1,0,131.0
1.6,0,0,1,0,306.0
2.07,0,0,1,0,330.0
1.98,0,0,1,0,486.0
0.76,0,0,1,0,231.0
2.93,0,0,1,0,807.0
2.26,0,0,1,0,509.0
3.4,0,0,1,0,1089.0
2.3,0,0,1,0,743.0
0.7,0,0,0,0,190.0
3.36,0,0,1,0,552.0
2.31,0,0,1,0,581.0
5.4,0,0,1,0,845.0
1.8,0,0,1,0,372.0
4.1,0,0,1,0,848.0
0.7,0,0,1,0,260.0
1.71,0,0,1,0,486.0
1.2,0,0,1,0,339.0
1.59,0,0,1,0,416.0
19.27,0,0,0,0,1971.0
1.0,0,0,1,0,462.0
0.62,0,0,1,0,213.0
2.4,0,0,1,0,435.0
3.4,0,0,1,0,904.0
2.41,0,0,1,0,511.0
1.31,0,0,1,0,276.0
2.0,0,0,1,0,813.0
1.4,0,0,1,0,338.0
3.15,0,0,1,0,992.0
1.01,0,0,1,0,332.0
1.97,0,0,1,0,496.0
0.71,0,0,1,0,195.0
2.92,0,0,1,0,718.0
2.42,0,0,0,0,630.0
0.86,0,0,1,0,825.0
3.5,0,0,1,0,1100.0
9.75,0,0,1,0,1171.0
18.54,0,0,1,0,2098.0
4.4,0,0,0,1,585.0
1.14,0,0,1,0,515.0
1.41,0,0,1,0,487.0
0.9,0,0,1,0,332.0
0.74,0,0,1,0,322.0
1.14,0,0,1,0,570.0
2.3,0,0,1,0,699.0
0.79,0,0,1,0,250.0
13.64,0,0,0,1,2600.0
1.4,0,0,1,0,541.0
0.8,0,0,1,0,157.0
2.93,0,0,1,0,798.0
1.3,0,0,1,0,591.0
1.0,0,0,1,0,375.0
2.98,0,0,1,0,736.0
0.6,0,0,1,0,165.0
2.25,0,0,1,0,629.0
1.36,0,0,1,0,602.0
1.59,0,0,1,0,468.0
9.59,0,0,1,0,938.0
3.0,0,0,1,0,870.0
5.23,0,0,1,0,1536.0
0.87,0,0,1,0,180.0
1.49,0,0,1,0,612.0
9.3,0,0,1,0,2364.0
2.64,0,0,1,0,833.0
2.65,0,0,1,0,634.0
4.37,0,0,1,0,755.0
2.66,0,0,1,0,611.0
2.9,0,0,1,0,615.0
1.4,0,0,1,0,563.0
6.46,0,0,1,0,1127.0
1.0,0,0,1,0,199.0
7.2,0,0,1,0,2097.0
21.34,0,0,0,0,3081.0
1.44,0,0,1,0,567.0
3.1,0,0,1,0,778.0
2.83,0,0,1,0,805.0
15.56,0,0,0,0,4490.0
0.78,0,0,1,0,148.0
0.9,0,0,1,0,272.0
1.1,0,0,1,0,254.0
0.87,0,0,1,0,435.0
1.99,0,0,1,0,583.0
2.8,0,0,1,0,564.0
9.7,0,0,0,1,1409.0
2.72,0,0,1,0,660.0
7.0,0,0,1,0,1322.0
0.54,0,0,1,0,138.0
0.56,0,0,1,0,93.0
2.41,0,0,1,0,657.0
0.9,0,0,1,0,177.0
1.6,0,0,1,0,686.0
1.11,0,0,1,0,407.0
0.8,0,0,1,0,437.0
12.45,0,0,1,0,1831.0
2.2,0,0,1,0,587.0
1.0,0,0,1,0,544.0
0.8,0,0,1,0,208.0
1.76,0,0,1,0,599.0
0.81,0,0,1,0,276.0
1.38,0,0,1,0,445.0
1.06,0,0,1,0,265.0
0.77,0,0,1,0,333.0
2.43,0,0,1,0,672.0
1.59,0,0,1,0,356.0
1.09,0,0,1,0,219.0
1.56,0,0,1,0,681.0
0.47,0,0,1,0,113.0
2.2,0,0,1,0,607.0
1.52,0,0,1,0,325.0
0.7,0,0,1,0,327.0
2.55,0,0,1,0,722.0
0.87,0,0,1,0,392.0
0.38,0,0,1,0,78.0
2.26,0,0,1,0,698.0
1.0,0,0,1,0,244.0
5.0,0,0,1,0,1538.0
2.6,0,0,1,0,813.0
4.59,0,0,1,0,496.0
0.29,0,0,1,0,143.0
3.26,0,0,1,0,1053.0
0.75,0,0,0,0,250.0
2.2,0,0,0,0,662.0
1.53,0,0,1,0,427.0
1.06,0,0,1,0,404.0
0.54,0,0,1,0,216.0
0.43,0,0,1,0,288.0
3.88,0,0,1,0,939.0
3.03,0,0,0,0,610.0
0.92,0,0,0,0,327.0
1.33,0,0,1,0,351.0
6.7,0,0,1,0,1493.0
2.84,0,0,1,0,884.0
1.79,0,0,1,0,511.0
1.37,0,0,0,0,474.0
3.55,0,0,1,0,1049.0
3.17,0,0,1,0,874.0
0.98,0,0,1,0,259.0
2.34,0,0,1,0,622.0
0.95,0,0,1,0,368.0
3.09,0,0,1,0,959.0
1.2,0,0,1,0,272.0
18.01,0,0,1,1,2179.0
1.0,0,0,1,0,341.0
9.85,0,0,1,0,1048.0
0.64,0,0,1,0,284.0
10.21,0,0,1,0,1277.0
7.16,0,0,1,0,1152.0
1.37,0,0,1,0,392.0
1.8,0,0,0,0,526.0
1.12,0,0,1,0,468.0
1.9,0,0,1,0,362.0
2.29,0,0,1,0,529.0
1.15,0,0,1,0,330.0
1.69,0,0,1,0,793.0
7.07,0,0,1,0,1595.0
0.4,0,0,1,0,66.0
3.0,0,0,1,0,643.0
1.5,0,0,1,0,255.0
1.21,0,0,1,0,312.0
0.93,0,0,1,0,229.0
2.19,0,0,1,0,568.0
1.8,0,0,1,0,590.0
3.36,0,0,1,0,756.0
2.9,0,0,1,0,934.0
1.83,0,0,1,0,528.0
0.91,0,0,1,0,239.0
4.12,0,0,1,0,1169.0
2.99,0,0,1,0,755.0
0.58,0,0,1,0,261.0
0.9,0,0,1,0,423.0
2.3,0,0,1,0,572.0
18.9,0,0,0,0,1919.0
3.43,0,0,1,0,873.0
1.39,0,0,1,0,467.0
1.41,0,0,1,0,566.0
18.74,0,0,1,0,1971.0
14.63,0,0,1,1,1432.0
0.7,0,0,1,0,113.0
1.88,0,0,1,0,568.0
1.07,0,0,1,0,427.0
0.7,0,0,1,0,123.0
13.26,0,0,1,1,1602.0
0.8,0,0,1,0,280.0
0.33,0,0,1,0,181.0
1.23,0,0,1,0,643.0
4.43,0,0,1,0,1076.0
1.8,0,0,1,0,600.0
1.23,0,0,1,0,449.0
1.27,0,0,1,0,358.0
2.81,0,0,1,0,844.0
1.0,0,0,1,0,329.0
1.22,0,0,1,0,326.0
18.0,0,0,1,1,2007.0
0.47,0,0,1,0,229.0
1.19,0,0,1,0,377.0
11.37,0,0,1,1,1397.0
1.14,0,0,1,0,369.0
17.32,0,0,1,0,2141.0
1.1,0,0,1,0,555.0
5.9,0,0,1,0,1010.0
2.74,0,0,1,0,717.0
1.3,0,0,1,0,313.0
0.9,0,0,1,0,276.0
1.01,0,0,1,0,357.0
2.89,0,0,1,0,626.0
1.31,0,0,1,0,479.0
11.95,0,0,1,1,1644.0
2.3,0,0,1,0,723.0
1.6,0,0,1,0,256.0
2.36,0,0,1,0,728.0
1.81,0,0,1,0,691.0
1.69,0,0,1,0,345.0
15.7,0,0,1,0,1480.0
1.1,0,0,1,0,155.0
0.62,0,0,1,0,193.0
11.77,0,0,1,0,1560.0
18.26,0,0,1,1,2046.0
0.75,0,0,1,0,226.0
2.01,0,0,1,0,336.0
0.4,0,0,1,0,255.0
1.3,0,0,0,0,3224.0
0.03,0,0,0,0,19.0
0.8,0,0,1,0,127.0
3.51,0,0,1,0,863.0
1.55,0,0,0,0,574.0
1.63,0,0,1,0,420.0
1.0,0,0,1,0,396.0
3.02,0,0,1,0,959.0
2.5,0,0,1,0,522.0
2.36,0,0,1,0,718.0
4.76,0,0,1,0,1013.0
1.14,0,0,1,0,345.0
1.74,0,0,1,0,429.0
2.0,0,0,1,0,633.0
1.72,0,0,1,0,596.0
0.2,0,0,1,0,151.0
0.98,0,0,1,0,400.0
5.57,0,0,1,0,1201.0
9.01,0,0,1,1,1154.0
7.47,0,0,1,0,1348.0
1.85,0,0,1,0,631.0
0.6,0,0,1,0,197.0
6.2,0,0,1,0,797.0
4.19,0,0,1,0,513.0
3.13,0,0,1,0,705.0
1.4,0,0,1,0,519.0
6.72,0,0,1,0,937.0
1.6,0,0,1,0,595.0
4.6,0,0,1,0,1294.0
1.76,0,0,1,0,396.0
1.59,0,0,1,0,417.0
1.46,0,0,1,0,335.0
1.64,0,0,1,0,428.0
1.5,0,0,1,0,378.0
2.41,0,0,1,0,503.0
10.12,0,0,0,1,1266.0
2.4,0,0,1,0,883.0
6.7,0,0,1,0,962.0
0.46,0,0,1,0,190.0
1.0,0,0,1,0,274.0
0.89,0,0,1,0,188.0
2.6,0,0,1,0,851.0
1.67,0,0,1,0,457.0
1.82,0,0,1,0,521.0
2.22,0,0,1,0,588.0
13.06,0,0,1,1,1340.0
1.6,0,0,1,0,307.0
5.22,0,0,1,0,1230.0
2.1,0,0,0,0,609.0
1.99,0,0,1,0,627.0
0.94,0,0,1,0,619.0
3.01,0,0,1,0,857.0
5.55,0,0,1,0,1526.0
16.01,0,0,1,0,1495.0
2.7,0,0,1,0,540.0
0.64,0,0,1,0,283.0
1.9,0,0,1,0,639.0
2.52,0,0,1,0,960.0
0.7,0,0,1,0,220.0
5.01,0,0,0,1,623.0
0.76,0,0,1,0,320.0
10.1,0,0,1,0,1375.0
4.96,0,0,1,0,1172.0
2.12,0,0,1,0,735.0
3.54,0,0,1,0,745.0
2.61,0,0,1,0,766.0
1.34,0,0,1,0,404.0
1.3,0,0,1,0,405.0
1.79,0,0,0,0,586.0
2.48,0,0,1,0,842.0
0.78,0,0,1,0,206.0
10.03,0,0,1,1,1677.0
2.39,0,0,1,0,885.0
3.57,0,0,1,0,781.0
0.83,0,0,1,0,196.0
1.8,0,0,1,0,752.0
2.16,0,0,1,0,483.0
8.16,0,0,0,1,1617.0
2.24,0,0,1,0,681.0
2.0,0,0,1,0,761.0
4.51,0,0,1,0,1117.0
2.4,0,0,1,0,652.0
3.1,0,0,1,0,755.0
2.57,0,0,1,0,523.0
1.34,0,0,1,0,471.0
1.26,0,0,1,0,500.0
2.9,0,0,1,0,433.0
1.13,0,0,1,0,383.0
0.7,0,0,1,0,207.0
6.28,0,0,1,0,805.0
1.9,0,0,1,0,690.0
0.8,0,0,1,0,411.0
1.86,0,0,1,0,491.0
2.21,0,0,1,0,774.0
1.23,0,0,1,0,554.0
1.79,0,0,1,0,600.0
2.14,0,0,1,0,415.0
0.8,0,0,1,0,368.0
1.74,0,0,1,0,709.0
1.2,0,0,1,0,388.0
2.99,0,0,1,0,845.0
8.21,0,0,0,0,1226.0
0.92,0,0,1,0,385.0
2.18,0,0,1,0,456.0
1.5,0,0,1,0,622.0
1.41,0,0,1,0,414.0
1.83,0,0,1,0,746.0
1.6,0,0,1,0,450.0
10.7,0,0,1,1,1327.0
18.78,0,0,1,1,1922.0
1.27,0,0,1,0,550.0
4.98,0,0,1,0,623.0
6.75,0,0,1,0,1074.0
0.78,0,0,1,0,232.0
2.94,0,0,1,0,763.0
1.38,0,0,1,0,217.0
10.24,0,0,1,0,1719.0
6.91,0,0,1,0,1118.0
10.0,0,0,1,0,1057.0
1.3,0,0,1,0,503.0
8.88,0,0,1,0,1119.0
0.41,0,0,1,0,213.0
0.9,0,0,1,0,215.0
0.7,0,0,1,0,260.0
17.7,0,0,0,0,1691.0
5.9,0,0,1,0,1248.0
12.4,0,0,1,1,1816.0
0.31,0,0,1,0,105.0
0.55,0,0,1,0,143.0
0.4,0,0,1,0,333.0
2.19,0,0,1,0,606.0
3.54,0,0,1,0,1230.0
16.9,0,0,1,1,1427.0
1.6,0,0,1,0,522.0
5.28,0,0,1,0,1286.0
1.9,0,0,1,0,417.0
2.23,0,0,0,0,653.0
5.39,0,0,1,0,517.0
0.68,0,0,1,0,258.0
2.81,0,0,1,0,748.0
16.27,0,0,1,0,1437.0
0.57,0,0,1,0,215.0
1.34,0,0,1,0,223.0
0.8,0,0,1,0,262.0
0.9,0,0,1,0,331.0
1.13,0,0,1,0,419.0
10.55,0,0,1,0,1708.0
1.19,0,0,0,0,481.0
0.9,0,0,1,0,243.0
0.1,0,0,1,0,44.0
0.5,0,0,0,0,241.0
3.03,0,0,1,0,942.0
2.78,0,0,1,0,996.0
1.8,0,0,1,0,439.0
1.25,0,0,1,0,550.0
3.4,0,0,1,0,1298.0
1.63,0,0,1,0,337.0
18.08,0,0,1,0,1711.0
2.72,0,0,1,0,869.0
0.98,0,0,1,0,389.0
10.27,0,0,1,0,1646.0
1.15,0,0,1,0,452.0
1.9,0,0,1,0,706.0
11.54,0,0,1,0,1529.0
10.5,0,0,1,0,1323.0
2.8,0,0,1,0,939.0
0.41,0,0,1,0,75.0
0.53,0,0,1,0,179.0
2.64,0,0,0,0,821.0
3.9,0,0,1,0,1056.0
7.76,0,0,1,0,1825.0
3.0,0,0,1,0,754.0
1.9,0,0,1,0,734.0
1.05,0,0,1,0,323.0
8.35,0,0,1,0,1238.0
0.74,0,0,1,0,247.0
1.4,0,0,1,0,351.0
8.98,0,0,1,0,898.0
20.1,0,0,1,0,2216.0
1.13,0,0,1,0,418.0
0.35,0,0,1,0,134.0
1.68,0,0,1,0,474.0
10.99,0,0,1,1,1442.0
2.01,0,0,1,0,570.0
1.7,0,0,1,0,558.0
0.2,0,0,1,0,93.0
8.36,0,0,0,1,1343.0
1.59,0,0,1,0,593.0
1.21,0,0,1,0,474.0
0.99,0,0,1,0,380.0
1.6,0,0,1,0,693.0
2.65,0,0,1,0,684.0
0.87,0,0,0,0,260.0
11.73,0,0,0,1,1104.0
1.04,0,0,1,0,264.0
1.41,0,0,1,0,347.0
0.56,0,0,1,0,142.0
3.44,0,0,1,0,1012.0
6.47,0,0,1,0,851.0
11.03,0,0,1,0,1075.0
1.49,0,0,1,0,348.0
1.3,0,0,1,0,440.0
0.58,0,0,1,0,138.0
2.0,0,0,1,0,530.0
0.69,0,0,1,0,323.0
1.35,0,0,1,0,321.0
2.72,0,0,1,0,795.0
3.21,0,0,1,0,686.0
2.2,0,0,1,0,529.0
3.0,0,0,1,0,947.0
2.07,0,0,1,0,698.0
0.8,0,0,1,0,230.0
1.8,0,0,1,0,428.0
0.28,0,0,1,0,69.0
13.46,0,0,1,0,2058.0
2.23,0,0,1,0,345.0
0.86,0,0,1,0,213.0
1.28,0,0,1,0,217.0
2.82,0,0,1,0,507.0
3.09,0,0,1,0,686.0
2.4,0,0,1,0,870.0
3.6,0,0,1,0,862.0
1.8,0,0,1,0,492.0
10.0,0,0,1,0,1675.0
0.86,0,0,1,0,180.0
0.75,0,0,1,0,242.0
1.9,0,0,1,0,665.0
0.9,0,0,1,0,296.0
19.1,0,0,1,0,2263.0
3.73,0,0,1,0,705.0
1.65,0,0,1,0,599.0
2.22,0,0,1,0,603.0
1.45,0,0,1,0,448.0
0.66,0,0,1,0,244.0
1.77,0,0,1,0,659.0
1.4,0,0,1,0,398.0
1.25,0,0,1,0,427.0
1.69,0,0,1,0,502.0
3.51,0,0,0,1,503.0
6.16,0,0,1,0,819.0
3.27,0,0,1,0,832.0
1.68,0,0,1,0,490.0
1.65,0,0,1,0,456.0
1.0,0,0,1,0,406.0
1.25,0,0,1,0,271.0
6.13,0,0,1,0,1237.0
1.0,0,0,1,0,244.0
7.95,0,0,1,0,1296.0
1.5,0,0,1,0,476.0
0.89,0,0,1,0,412.0
3.55,0,0,1,0,781.0
0.88,0,0,1,0,315.0
6.49,0,0,1,0,1006.0
2.04,0,0,1,0,326.0
2.69,0,0,1,0,717.0
2.45,0,0,1,0,993.0
1.57,0,0,1,0,407.0
17.9,0,0,0,0,1522.0
0.98,0,0,1,0,152.0
1.39,0,0,1,0,427.0
2.21,0,0,1,0,483.0
1.98,0,0,1,0,491.0
9.94,0,0,1,1,1345.0
1.31,0,0,1,0,423.0
1.0,0,0,1,0,288.0
3.2,0,0,1,0,1072.0
1.62,0,0,1,0,378.0
0.4,0,0,1,0,158.0
2.0,0,0,1,0,538.0
2.97,0,0,1,0,576.0
1.98,0,0,1,0,452.0
0.7,0,0,1,0,148.0
1.15,0,0,1,0,456.0
20.0,0,0,1,0,2211.0
1.92,0,0,1,0,581.0
1.02,0,0,1,0,481.0
0.6,0,0,1,0,163.0
2.8,0,0,1,0,847.0
4.46,0,0,1,0,1079.0
1.41,0,0,1,0,307.0
2.75,0,0,1,0,855.0
1.6,0,0,1,0,495.0
2.48,0,0,1,0,592.0
1.11,0,0,1,0,547.0
2.6,0,0,1,0,770.0
15.12,0,0,0,0,1327.0
1.49,0,0,1,0,358.0
0.8,0,0,1,0,265.0
1.22,0,0,1,0,320.0
0.67,0,0,1,0,270.0
3.16,0,0,1,0,653.0
1.8,0,0,1,0,681.0
3.26,0,0,1,0,494.0
1.74,0,0,1,0,668.0
4.55,0,0,1,0,1184.0
1.9,0,0,1,0,612.0
1.49,0,0,1,0,444.0
1.6,0,0,1,0,443.0
18.11,0,0,0,0,2050.0
3.7,0,0,1,0,985.0
1.02,0,0,1,0,298.0
2.44,0,0,1,0,576.0
3.07,0,0,1,0,645.0
4.53,0,0,1,0,866.0
1.5,0,0,1,0,552.0
2.8,0,0,1,0,528.0
1.34,0,0,1,0,437.0
0.95,0,0,1,0,254.0
4.22,0,0,1,0,888.0
0.74,0,0,1,0,170.0
4.6,0,0,1,0,1433.0
1.02,0,0,1,0,233.0
1.57,0,0,1,0,388.0
0.9,0,0,1,0,501.0
1.0,0,0,1,0,285.0
3.33,0,0,1,1,411.0
0.75,0,0,1,0,246.0
2.1,0,0,1,0,732.0
0.81,0,0,1,0,314.0
0.8,0,0,1,0,285.0
12.31,0,0,1,1,1121.0
0.99,0,0,1,0,316.0
1.7,0,0,1,0,232.0
2.8,0,0,1,0,732.0
0.9,0,0,1,0,309.0
9.91,0,0,0,1,1034.0
1.7,0,0,1,0,466.0
0.86,0,0,1,0,336.0
8.15,0,0,0,1,1604.0
2.66,0,0,1,0,600.0
0.45,0,0,0,0,145.0
1.49,0,0,1,0,386.0
14.6,0,0,0,1,1371.0
3.52,0,0,1,0,826.0
1.52,0,0,1,0,385.0
0.81,0,0,1,0,183.0
0.8,0,0,0,0,220.0
0.26,0,0,1,0,54.0
11.01,0,0,0,0,1414.0
0.81,0,0,0,0,201.0
1.4,0,0,1,0,542.0
17.51,0,0,1,1,1768.0
4.7,0,0,1,0,978.0
3.81,0,0,0,1,520.0
0.98,0,0,1,0,574.0
0.44,0,0,1,0,169.0
2.3,0,0,1,0,438.0
3.3,0,0,1,0,946.0
1.96,0,0,1,0,635.0
1.59,0,0,1,0,774.0
1.52,0,0,1,0,476.0
6.18,0,0,1,0,62209.0
11.21,0,0,1,1,1625.0
0.7,0,0,1,0,181.0
19.27,0,0,1,0,2653.0
3.33,0,0,1,0,998.0
3.82,0,0,1,0,1054.0
1.22,0,0,1,0,393.0
1.31,0,0,1,0,198.0
2.67,0,0,1,0,678.0
0.71,0,0,1,0,251.0
0.7,0,0,1,0,325.0
0.99,0,0,1,0,258.0
1.6,0,0,1,0,470.0
0.92,0,0,1,0,288.0
4.2,0,0,1,0,1169.0
17.68,0,0,1,0,1636.0
2.45,0,0,1,0,723.0
1.35,0,0,1,0,337.0
1.4,0,0,1,0,310.0
2.2,0,0,1,0,711.0
8.87,0,0,0,1,1135.0
2.0,0,0,1,0,518.0
4.22,0,0,1,0,945.0
0.66,0,0,1,0,160.0
1.1,0,0,1,0,215.0
0.9,0,0,1,0,136.0
4.3,0,0,1,0,1120.0
1.99,0,0,1,0,530.0
1.78,0,0,1,0,692.0
1.77,0,0,1,0,373.0
1.16,0,0,1,0,407.0
1.58,0,0,1,0,729.0
17.71,0,0,1,1,1809.0
0.88,0,0,1,0,181.0
3.05,0,0,1,0,970.0
3.06,0,0,1,0,808.0
0.47,0,0,1,0,202.0
1.45,0,0,1,0,494.0
0.59,0,0,1,0,235.0
2.65,0,0,1,0,744.0
1.97,0,0,1,0,627.0
2.7,0,0,1,0,925.0
0.8,0,0,1,0,338.0
3.57,0,0,1,0,697.0
8.15,0,0,0,0,997.0
1.1,0,0,1,0,431.0
1.34,0,0,1,0,350.0
1.7,0,0,1,0,447.0
0.74,0,0,1,0,185.0
4.25,0,0,1,0,1039.0
5.22,0,0,1,0,1374.0
3.0,0,0,1,0,691.0
3.73,0,0,1,0,697.0
0.73,0,0,1,0,319.0
19.31,0,0,1,1,2247.0
1.38,0,0,1,0,386.0
0.66,0,0,1,0,217.0
11.86,0,0,1,0,1872.0
3.6,0,0,1,0,811.0
1.81,0,0,1,0,447.0
29.07,0,0,0,1,2777.0
2.08,0,0,1,0,488.0
0.83,0,0,0,0,223.0
7.7,0,0,0,1,1325.0
0.83,0,0,1,0,246.0
1.6,0,0,1,0,456.0
2.59,0,0,1,0,605.0
1.8,0,0,1,0,398.0
6.93,0,0,1,0,1917.0
1.1,0,0,1,0,269.0
9.2,0,0,0,1,1151.0
19.98,0,0,1,0,2055.0
1.79,0,0,1,0,492.0
8.76,0,0,1,1,1347.0
1.7,0,0,1,0,571.0
4.82,0,0,1,0,1328.0
2.5,0,0,1,0,485.0
0.4,0,0,1,0,82.0
2.43,0,0,1,0,692.0
6.8,0,0,1,0,1129.0
1.2,0,0,0,0,466.0
1.09,0,0,1,0,373.0
1.43,0,0,1,0,443.0
1.5,0,0,1,0,522.0
19.2,0,0,1,1,2313.0
2.7,0,0,1,0,689.0
1.3,0,0,1,0,287.0
0.85,0,0,1,0,477.0
1.86,0,0,1,0,407.0
0.71,0,0,1,0,113.0
1.22,0,0,1,0,302.0
0.71,0,0,1,0,313.0
1.93,0,0,1,0,647.0
1.1,0,0,1,0,419.0
1.69,0,0,1,0,522.0
3.33,0,0,1,0,752.0
17.76,0,0,1,0,1965.0
18.57,0,0,1,0,1985.0
0.89,0,0,1,0,201.0
9.34,0,0,1,1,1422.0
1.1,0,0,1,0,320.0
1.32,0,0,1,0,319.0
2.35,0,0,1,0,538.0
1.54,0,0,1,0,359.0
0.9,0,0,1,0,294.0
1.75,0,0,0,0,431.0
2.32,0,0,1,0,540.0
11.6,0,0,1,1,1426.0
1.4,0,0,1,0,423.0
0.61,0,0,1,0,139.0
7.0,0,0,1,0,2207.0
18.61,0,0,1,1,2079.0
2.64,0,0,1,0,383.0
0.8,0,0,1,0,283.0
2.13,0,0,1,0,516.0
1.77,0,0,0,0,535.0
0.71,0,0,1,0,270.0
1.4,0,0,1,0,386.0
19.9,0,0,0,0,2800.0
18.63,0,0,1,1,2038.0
2.53,0,0,1,0,883.0
3.39,0,0,1,0,551.0
3.44,0,0,1,0,598.0
2.9,0,0,1,0,732.0
9.97,0,0,1,1,1088.0
0.81,0,0,1,0,547.0
0.44,0,0,1,0,172.0
8.95,0,0,1,1,1304.0
0.56,0,0,1,0,241.0
1.53,0,0,1,0,331.0
7.56,0,0,1,0,1298.0
1.64,0,0,1,0,545.0
0.29,0,0,1,0,160.0
17.5,0,0,1,1,1848.0
2.74,0,0,1,0,683.0
1.83,0,0,1,0,560.0
10.15,0,0,1,0,1302.0
1.3,0,0,1,0,572.0
6.5,0,0,1,0,1616.0
2.5,0,0,0,1,963.0
1.13,0,0,1,0,244.0
1.35,0,0,1,0,332.0
0.9,0,0,1,0,289.0
6.01,0,0,1,0,1722.0
0.9,0,0,1,0,220.0
1.7,0,0,1,0,766.0
9.0,0,0,1,0,994.0
1.06,0,0,1,0,333.0
3.5,0,0,1,0,670.0
1.83,0,0,1,0,664.0
8.58,0,0,1,1,1008.0
3.0,0,0,1,0,972.0
1.4,0,0,1,0,457.0
5.86,0,0,1,0,1627.0
3.25,0,0,1,0,1079.0
1.7,0,0,1,0,309.0
2.87,0,0,1,0,518.0
2.48,0,0,1,0,603.0
4.7,0,0,1,0,956.0
5.73,0,0,1,0,1196.0
2.4,0,0,1,0,652.0
19.61,0,0,0,1,2458.0
2.25,0,0,1,0,555.0
1.03,0,0,1,0,292.0
2.52,0,0,1,0,587.0
0.02,0,0,0,0,3.0
3.41,0,0,1,0,1019.0
1.9,0,0,1,0,558.0
9.3,0,0,1,0,1168.0
2.71,0,0,1,0,1049.0
8.13,0,0,1,0,1045.0
18.8,0,0,1,1,2176.0
0.8,0,0,1,0,368.0
1.1,0,0,1,0,235.0
4.63,0,0,1,0,1017.0
3.7,0,0,1,0,859.0
1.32,0,0,1,0,521.0
3.22,0,0,1,0,582.0
2.81,0,0,1,0,636.0
2.3,0,0,1,0,628.0
17.6,0,0,0,0,1701.0
4.1,0,0,1,0,888.0
12.55,0,0,1,1,1577.0
2.18,0,0,1,0,606.0
1.3,0,0,1,0,462.0
17.84,0,0,1,1,2178.0
12.08,0,0,0,1,1552.0
1.2,0,0,1,0,387.0
2.68,0,0,1,0,671.0
0.87,0,0,1,0,164.0
2.51,0,0,1,0,655.0
0.52,0,0,1,0,242.0
19.5,0,0,0,0,1890.0
1.8,0,0,1,0,482.0
2.79,0,0,1,0,1059.0
1.0,0,0,1,0,242.0
1.8,0,0,1,0,420.0
2.3,0,0,1,0,557.0
3.32,0,0,1,0,852.0
8.2,0,0,1,0,1737.0
7.44,0,0,1,0,1375.0
2.78,0,0,1,0,747.0
8.71,0,0,1,0,1022.0
1.2,0,0,1,0,247.0
5.63,0,0,1,0,1121.0
15.38,0,0,0,1,1918.0
19.42,0,0,0,1,1939.0
2.5,0,0,1,0,692.0
3.09,0,0,0,0,1268.0
1.14,0,0,1,0,520.0
4.45,0,0,0,1,657.0
2.3,0,0,1,0,462.0
1.45,0,0,1,0,404.0
0.58,0,0,1,0,225.0
6.77,0,0,1,0,1337.0
0.6,0,0,1,0,117.0
0.7,0,0,1,0,249.0
2.99,0,0,1,0,644.0
9.07,0,0,1,1,1058.0
1.3,0,0,1,0,321.0
1.35,0,0,1,0,298.0
3.51,0,0,0,1,701.0
